1,0.0,0.0,-0.16883807256100256,-0.19604065017403308,-0.27856111433153885,-0.4678561959152268,-0.19085929965661286,-0.7282601631933704,-0.05318049010000078,-0.8935990532808938,-0.37652522634696917,-0.7521490939622613,-0.3724496161914442,-0.9838876440419343,-0.30958455615718344,-0.7501978830092254,-0.28540091292627706,-0.6414359872834985,-0.21149989472233993,-0.7713184012352579,-0.20629384944514775,-1.0,-0.18056093496959946,-0.7157743626802393,-0.1834066811022701,-0.6734355219822353,-0.04710655398924348,-0.7425529052735009,-0.032764422389568934,-0.9106231657642249,-0.04170814953066959,-0.6275919749829086,-0.05758688006405041,-0.5849178054416853,0.10502583851706668,-0.6732113195579897,0.09572078804877605,-0.791518389797685,0.07275791077133432,-0.5947255242437555,0.06165989077117836,-0.5430153471433362
1,0.0,0.0,-0.17895283682251162,-0.1893955217715726,-0.2957338020346059,-0.4579240088734446,-0.2122836627741805,-0.7245571840850217,-0.06686414536007904,-0.8906390935277987,-0.3657679942133213,-0.7531581255620621,-0.3784401220468025,-0.9905002696554656,-0.32041718353429327,-0.7442621816772638,-0.29220511008860683,-0.6352021610047974,-0.19879988206351243,-0.7744928092995204,-0.2033182062102023,-1.0,-0.18316893192928915,-0.7053713488213403,-0.178097864449604,-0.6624413927520103,-0.03254267977758629,-0.7487966247060822,-0.02892936370041177,-0.9123619736765223,-0.04363582878254755,-0.6218436374406707,-0.05233431636126982,-0.5845193584416265,0.12453851304655603,-0.685967908648922,0.1041226055904313,-0.7962059509569579,0.07621041051434681,-0.5956742964947476,0.07052044512292999,-0.5477830828302339
1,0.0,0.0,-0.1713102186746487,-0.18265602394612124,-0.27704232144341895,-0.4493130456472936,-0.1852598320445664,-0.7126871206452149,-0.04039045481001081,-0.8679607549679887,-0.3647233724120728,-0.7484962168454311,-0.35486621767689364,-1.0,-0.3040139685707159,-0.7599501122474432,-0.2848570715889249,-0.6329681549846179,-0.1962188409412156,-0.762935395360439,-0.18334613785648957,-0.9878323771514094,-0.16873102186746486,-0.6973293423131288,-0.17330207034173112,-0.6432397106510351,-0.030800033258501704,-0.7385472686455475,-0.010890163798120895,-0.8783976053878773,-0.026723871289598404,-0.6040325933316704,-0.044339569302402924,-0.5693812255757879,0.12281366924420055,-0.676806186081317,0.12286788060197888,-0.79566009811258,0.0946610127213769,-0.5958772761287104,0.08046595160888002,-0.5392393780660181
1,0.0,0.0,-0.1644361366837191,-0.19169789408642793,-0.2694188079190526,-0.45912597514484627,-0.17393937876327914,-0.7061321019679873,-0.02735210655650612,-0.8513225153475126,-0.33821512032003226,-0.7849077660342677,-0.32262092405189224,-1.0,-0.27577302668311676,-0.737355009911336,-0.26213301155047947,-0.6325987191400114,-0.17107426159023986,-0.7950062296925895,-0.1498252911306909,-0.9811752293075059,-0.1435587144296735,-0.6741691430907261,-0.1536250313853334,-0.64788904447141,-0.007686445799644153,-0.764499008866399,0.01947244215454646,-0.8824594731595335,-0.007658698119451733,-0.598921156658665,-0.032037403872899384,-0.5874708395568222,0.14425511352523449,-0.6990178674757258,0.15093249124763722,-0.7833244563315808,0.1159497726382156,-0.5840890064367851,0.09611187323235433,-0.5501224620178249
1,0.0,0.0,-0.13014409898686707,-0.19747669153769967,-0.21610044396912198,-0.46579863236561253,-0.10283244227050392,-0.7111815569842658,0.03919264270209702,-0.8715445114988637,-0.36815277955226805,-0.8063919010745126,-0.29034559805399485,-0.9941505758855614,-0.23816579939961258,-0.7623969595670859,-0.23276237927952842,-0.6551231581486131,-0.19313607525158194,-0.8175836991377812,-0.13163656111905972,-1.0,-0.11365162517917718,-0.7243348385829149,-0.13136902543957413,-0.6808122543350287,-0.02359217688311593,-0.7742585975859742,0.04784385256715829,-0.888917317798028,0.03225372790287054,-0.6512368854977314,-0.005718324959777912,-0.6252752498473012,0.12739802203733425,-0.6845650927318028,0.17299984554985087,-0.7767481471819853,0.14595405658479696,-0.609809886210604,0.10650655445735457,-0.573332630579595
1,0.0,0.0,-0.11920946990734198,-0.1870407493003232,-0.19198811732709326,-0.4701525140522754,-0.07690400798443703,-0.7389428248521391,0.043897377782575284,-0.9236040430236118,-0.44441898135772884,-0.8094219625819752,-0.2883315461878638,-0.9943947535901534,-0.23251846537268028,-0.7610433842190231,-0.2513895637741924,-0.6420695519105885,-0.26798635072613497,-0.8262588138507235,-0.12911986973190775,-1.0,-0.10238249362467493,-0.7232623685051961,-0.15043519744694153,-0.6686278162013107,-0.09669279905799442,-0.7900022916778044,0.033684939590623936,-0.8949206136248248,0.026673018439323147,-0.6614415504681594,-0.04907834030768413,-0.627940489928706,0.05455589293199574,-0.7053035145075464,0.1455709155099596,-0.8099177549866126,0.12229318969882313,-0.6200510570832083,0.03949926329198665,-0.5559504793284192
1,0.0,0.0,-0.11755750250624797,-0.1664120412860229,-0.17977281391638308,-0.47624782909506796,-0.04348269629922483,-0.7629283566073168,0.09666810217019894,-0.9337919884783192,-0.4545927876537283,-0.799859155923923,-0.27000585967835306,-0.9979028705364077,-0.203246473603208,-0.7575543961707355,-0.2266696553379552,-0.63915077023001,-0.28158190135972777,-0.823705222879573,-0.11759597870748204,-1.0,-0.08209797664600482,-0.7265418719907375,-0.12860546715050195,-0.6652888186041258,-0.11385602134899679,-0.7945900343108877,0.03924996117080609,-0.9006269149852449,0.04442624571113904,-0.6652072772969233,-0.023894426951696482,-0.610357863970744,0.030840616748796294,-0.7235996780706833,0.13371009417844484,-0.8235696736935741,0.11925116134589046,-0.6496032362368157,0.043056281151603294,-0.577550725046948
1,0.0,0.0,-0.15725566658845117,-0.23616889332523866,-0.2356961861876402,-0.5180153252709297,-0.139990837613459,-0.7587402711718791,-0.006765019547666136,-0.9014515802633751,-0.3347651114198347,-0.7318943544552415,-0.30721618638628273,-1.0,-0.25500827470275006,-0.8089338234837679,-0.23788466814903653,-0.6817262532170778,-0.17819383041142592,-0.7252525553498778,-0.14293726496554174,-0.9755312756450606,-0.13030360027164364,-0.7360372926513439,-0.14189501245861097,-0.6599599983611991,-0.022864375573425105,-0.6848216624641357,0.018289079502946736,-0.8646570871308198,-0.006900965526831018,-0.6051110722102829,-0.039021462083486974,-0.52229669247778,0.11802718174673822,-0.6090047761112497,0.1255746666219721,-0.7437737983058276,0.09154316688331117,-0.5583049957353933,0.07007022013316498,-0.4787440081344115
1,0.0,0.0,-0.19372384051730454,-0.2551921740107218,-0.2947522307292828,-0.5533524023175816,-0.2049194072226627,-0.8104841427341146,-0.04136710616496896,-0.9419565949978917,-0.2380225995138874,-0.7460877379485268,-0.27102648548418345,-1.0,-0.27648019327289214,-0.8502799298669458,-0.251056472737159,-0.7496210894066203,-0.09269154317138806,-0.7339186437035723,-0.09747875902914234,-0.9754224995563775,-0.1325863110306531,-0.7327784117826136,-0.11239196367667816,-0.6528863137982063,0.05277430929197849,-0.6774859546674785,0.023327868772394796,-0.8633219429525886,-0.024762112522201476,-0.6007309596409344,-0.002220554454865277,-0.5244539373328275,0.20536970440903785,-0.5899808062045286,0.13093457015828777,-0.7274054514286272,0.08048761031548479,-0.5454964583458823,0.10424396144309991,-0.4732646220417705
1,0.0,0.0,-0.22958431147603636,-0.2390370509914909,-0.3504345540937576,-0.539624629951747,-0.26482146197004847,-0.8235247364552954,-0.10771029546702093,-0.98581514109099,-0.33273818965613455,-0.7151261757582501,-0.37201598128189145,-0.9812521286335585,-0.35121718099413907,-0.8101504070911273,-0.3254354757265595,-0.6966289208711443,-0.1781497604262036,-0.7246411466261983,-0.1784913564371739,-1.0,-0.1795323787359527,-0.7504238665353946,-0.16802769565757064,-0.6507360041180921,-0.0192213707875885,-0.6942154266787838,-0.03865683095630987,-0.890740684998084,-0.06300484761943093,-0.6123663167393206,-0.055591875967503056,-0.5018498607742595,0.14443964556539043,-0.636949392043654,0.0729070733711028,-0.7732857714438587,0.03871466552846425,-0.5819196275318268,0.05215629945320963,-0.4905416799556534
1,0.0,0.0,-0.2293241140092176,-0.21569578859765978,-0.35675373094955265,-0.5205382344378497,-0.27316676068315304,-0.8078631687344239,-0.12809767889123166,-0.9702792004222179,-0.3932065261107222,-0.7052786408208686,-0.4276160411672852,-0.969438674006007,-0.3780926191263265,-0.796008442282613,-0.33782277191738797,-0.6882563807960039,-0.2323264141696943,-0.7258581318033296,-0.21865484290424625,-1.0,-0.2024456049325183,-0.7394591258352288,-0.19974948541758455,-0.6480623003230811,-0.06564789813906172,-0.7085805482570969,-0.058001339237603276,-0.9137994233078892,-0.07013301213772732,-0.6176192949853319,-0.07621130339370974,-0.5154293422426711,0.09991106922606009,-0.6592470620064242,0.0676230227779372,-0.7853635618392358,0.04113234251892568,-0.5802593747929605,0.04196785241608531,-0.49644994785414936
1,0.0,0.0,-0.2336850719335978,-0.24295075768159358,-0.33541802977587615,-0.5608362532511065,-0.22307103298151473,-0.8462273965281191,-0.06802378490938041,-1.0,-0.37791395394720717,-0.631801697114891,-0.41421869822720525,-0.9058903973630833,-0.3674576171242571,-0.7715465247850323,-0.3433840442813865,-0.6860644285191959,-0.22461445686272527,-0.6491489313195229,-0.2075767987941958,-0.9288050309721839,-0.18072835414001515,-0.7544104743011525,-0.18692536215351171,-0.6844205552383419,-0.06566373826383326,-0.6358268725456535,-0.040904161159234065,-0.8522252198959063,-0.05486491355609216,-0.5849722212841993,-0.07835464569045505,-0.4387717198257117,0.0880420132185239,-0.605995629251208,0.07391498792464513,-0.7677308189214442,0.04381822224103982,-0.5731738736253988,0.02686832883568004,-0.43589879842976675
1,0.0,0.0,-0.22767716612828284,-0.24152645584047652,-0.3228102479074156,-0.5721747463330152,-0.20224208515894057,-0.856206426199345,-0.04559294032819715,-1.0,-0.3550260372350052,-0.651306071850636,-0.37715412232526796,-0.9236378068363762,-0.33541220046591214,-0.7754016068746636,-0.31455406389008717,-0.6889571935724002,-0.2016808509363761,-0.6643165475759483,-0.17662746323565703,-0.9317204402229446,-0.15556278706620041,-0.7312635557427837,-0.16213560589883155,-0.6500324110232408,-0.0449301237237975,-0.6483325091717332,-0.014053466924852409,-0.858127716896314,-0.03506009601897465,-0.5879478578646489,-0.06090521882861508,-0.4410167046489717,0.1057985569058344,-0.6160073753533974,0.10111361795355542,-0.782436608670495,0.06308164667065853,-0.588811308110248,0.0386070423083027,-0.4477278915100162
